Year,Country,Gross Domestic Product (GDP),GDP Growth Rate (%),Price Inflation Rate (%)
1981,Mongolia,2310099100.0,4.519967418,21.93483208
1981,Myanmar,1111000756.0,6.355754592,0.318444733
1981,Nepal,2275583317.0,8.341974135,11.14485673
1981,Oman,7259120151.0,17.04707839,2.111150506
1981,Pakistan,28100606061.0,7.920763572,11.87991359
1981,Philippines,40499388869.0,3.422208738,13.08259852
1981,Qatar,8661263764.0,7.927137935,8.520599251
1981,Saudi Arabia,184291000000.0,1.943004458,2.798982188
1981,Singapore,14175228844.0,10.8159233,8.182021968
1981,Sri Lanka,4415844156.0,5.699524767,17.9689955
1981,Syrian Arab Republic,16758471338.0,7.755343865,18.39416058
1981,Tajikistan,4407068380.0,2.500033543,11.18745334
1981,Thailand,34846039194.0,5.906867763,12.66299307
1981,Timor-Leste,1236354422.0,4.942936305,4.843521556
1981,Turkiye,71180180180.0,4.856648767,37.61478258
1981,United Arab Emirates,49333424135.0,4.659176674,2.080245139
1981,Uzbekistan,36471688434.0,4.420479188,12.17375952
1981,Viet Nam,115503000000.0,6.382217698,5.772232768
1981,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1982,Afghanistan,7652785670.0,4.74796003,6.124619936
1982,Armenia,6898248878.0,3.515202551,126.8455368
1982,Azerbaijan,29420997153.0,4.000604339,108.1802041
1982,Bahrain,3645744681.0,-7.556217712,8.885713085
1982,Bangladesh,18525399202.0,2.134327836,6.27939513
1982,Bhutan,141439317.4,3.439773849,9.846772168
1982,Brunei Darussalam,4264202521.0,3.956654938,6.356589147
1982,Cambodia,8072454717.0,5.600001174,4.398758198
1982,China,283929000000.0,9.017113914,4.773168146
1982,Cyprus,2159242417.0,6.021708985,6.432797267
1982,Georgia,9834973348.0,2.001538542,12.66676181
1982,India,200716000000.0,3.47573324,7.890742794
1982,Indonesia,90158449295.0,2.247191011,9.445423954
1982,"Iran, Islamic Rep.",125949000000.0,23.17124554,18.68972593
1982,Iraq,42382333333.0,3.43397803,32.55338283
1982,Israel,178264000000.0,5.254969835,120.3643514
1982,Japan,1158730000000.0,3.279742743,2.741040956
1982,Jordan,4681240993.0,7.025943389,7.428040854
1982,Kazakhstan,100142000000.0,2.88125,82.35942488
1982,"Korea, Rep.",78358416171.0,8.338078087,7.19084664
1982,Kuwait,21577153356.0,4.153980922,7.776798427
1982,Kyrgyz Republic,4463041023.0,2.192187936,10.20763482
1982,Lao PDR,6219585043.0,6.075047488,16.89769908
1982,Lebanon,25698059776.0,3.80501052,31.6503076
1982,Malaysia,26804493635.0,5.943152458,5.81890003
1982,Maldives,47911340.18,5.991783374,4.888363683
1982,Mongolia,2552401933.0,8.342136115,21.93483208
1982,Myanmar,1481165483.0,5.603876426,5.304740405
1982,Nepal,2395423680.0,3.779374654,11.69854659
1982,Oman,7554719456.0,11.5698374,2.111150506
1982,Pakistan,30725971564.0,6.5374868,5.903528784
1982,Philippines,42206011275.0,3.698406099,10.22172714
1982,Qatar,7596703214.0,7.927137935,5.7
1982,Saudi Arabia,153240000000.0,-20.72988831,1.021039604
1982,Singapore,16084252378.0,7.102144849,3.91628678
1982,Sri Lanka,4768765017.0,4.141495702,10.82574917
1982,Syrian Arab Republic,17525605096.0,2.789086648,14.30332922
1982,Tajikistan,4407068380.0,2.500033543,11.18745334
1982,Thailand,36589772404.0,5.352348751,5.259079903
1982,Timor-Leste,1236354422.0,4.942936305,4.843521556
1982,Turkiye,64369325153.0,3.563227812,29.1375145
1982,United Arab Emirates,46622718605.0,-6.719316186,2.080245139
1982,Uzbekistan,36471688434.0,4.420479188,12.17375952
1982,Viet Nam,115503000000.0,6.382217698,5.772232768
1982,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1983,Afghanistan,7652785670.0,4.74796003,6.124619936
1983,Armenia,6898248878.0,3.515202551,126.8455368
1983,Azerbaijan,29420997153.0,4.000604339,108.1802041
1983,Bahrain,3735106383.0,6.3763768,2.972399151
1983,Bangladesh,17609048822.0,3.8810464,6.27939513
1983,Bhutan,156704289.9,10.43101594,18.05777879
1983,Brunei Darussalam,3844632167.0,0.501465966,1.166180758
1983,Cambodia,8072454717.0,5.600001174,4.398758198
1983,China,304749000000.0,10.77020251,4.773168146
1983,Cyprus,2160364071.0,5.582181702,5.049714241
1983,Georgia,9834973348.0,4.301886845,12.66676181
1983,India,218262000000.0,7.288892903,11.8680813
1983,Indonesia,81052283384.0,4.395604396,11.79974052
1983,"Iran, Islamic Rep.",156365000000.0,11.08671685,19.74018918
1983,Iraq,40712903226.0,-13.0733124,32.55338283
1983,Israel,178264000000.0,5.254969835,145.9515392
1983,Japan,1270860000000.0,3.630198572,1.899719713
1983,Jordan,4920692191.0,-2.219738555,5.020167098
1983,Kazakhstan,100142000000.0,2.88125,82.35942488
1983,"Korea, Rep.",87760553262.0,13.37617449,3.420614195
1983,Kuwait,20871081080.0,4.153980922,4.718168093
1983,Kyrgyz Republic,4463041023.0,2.192187936,10.20763482
1983,Lao PDR,6219585043.0,6.075047488,16.89769908
1983,Lebanon,25698059776.0,3.80501052,31.6503076
1983,Malaysia,30347442111.0,6.252230811,3.704235463
1983,Maldives,57829787.23,5.991783374,4.888363683
1983,Mongolia,2725736633.0,5.834037954,21.93483208
1983,Myanmar,1381573615.0,4.39109268,5.650083363
1983,Nepal,2447174804.0,-2.977405857,12.37723808
1983,Oman,7932541691.0,16.66667073,2.111150506
1983,Pakistan,28691889764.0,6.778378339,6.3620335
1983,Philippines,37759179895.0,1.89695179,10.02935656
1983,Qatar,6467582308.0,7.927137935,2.743614001
1983,Saudi Arabia,129172000000.0,-16.05138621,0.191424196
1983,Singapore,17784112150.0,8.554482106,1.196410768
1983,Sri Lanka,5167913302.0,4.81399097,13.96438801
1983,Syrian Arab Republic,18672866242.0,2.320339937,6.127292341
1983,Tajikistan,4407068380.0,2.500033543,11.18745334
1983,Thailand,40042798388.0,5.584202469,3.726536621
1983,Timor-Leste,1236354422.0,4.942936305,4.843521556
1983,Turkiye,61803555556.0,4.971080777,31.39027102
1983,United Arab Emirates,42803323345.0,-4.7458207,2.080245139
1983,Uzbekistan,36471688434.0,4.420479188,12.17375952
1983,Viet Nam,115503000000.0,6.382217698,5.772232768
1983,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1984,Afghanistan,7652785670.0,4.74796003,6.124619936
1984,Armenia,6898248878.0,3.515202551,126.8455368
1984,Azerbaijan,29420997153.0,4.000604339,108.1802041
1984,Bahrain,3905585106.0,5.003646045,0.32239925
1984,Bangladesh,18920840000.0,4.803310015,6.27939513
1984,Bhutan,160423494.0,4.556658989,7.037706612
1984,Brunei Darussalam,3782553234.0,0.599876542,3.073967339
1984,Cambodia,8072454717.0,5.600001174,4.398758198
1984,China,313729000000.0,15.19154002,4.773168146
1984,Cyprus,2278248953.0,8.757894383,5.99195111
1984,Georgia,9834973348.0,5.426922969,12.66676181
1984,India,212158000000.0,3.820737856,8.318907119
1984,Indonesia,84853700028.0,6.842105263,10.45503482
1984,"Iran, Islamic Rep.",162277000000.0,-7.139850499,12.54021945
1984,Iraq,46938387097.0,-1.485241697,32.55338283
1984,Israel,178264000000.0,5.254969835,373.2156531
1984,Japan,1345820000000.0,4.410880154,2.261613692
1984,Jordan,4967162160.0,4.291687767,3.847472738
1984,Kazakhstan,100142000000.0,2.88125,82.35942488
1984,"Korea, Rep.",97510744119.0,10.55164035,2.2739564
1984,Kuwait,21700082753.0,4.153980922,1.17746005
1984,Kyrgyz Republic,4463041023.0,2.192187936,10.20763482
1984,Lao PDR,1757142856.0,6.075047488,16.89769908
1984,Lebanon,25698059776.0,3.80501052,31.6503076
1984,Malaysia,33942897422.0,7.761790122,3.897272601
1984,Maldives,109503546.1,5.991783374,4.888363683
1984,Mongolia,2098734600.0,5.933419453,21.93483208
1984,Myanmar,1304063253.0,4.932728026,4.846311548
1984,Nepal,2581207388.0,9.681130016,2.845784957
1984,Oman,8821443151.0,16.71159399,2.111150506
1984,Pakistan,31151825467.0,5.065205605,6.087166736
1984,Philippines,35730185634.0,-7.039378201,50.33897564
1984,Qatar,6704395824.0,7.927137935,1.104972376
1984,Saudi Arabia,119625000000.0,-4.661451926,-1.559037065
1984,Singapore,19749361098.0,8.792286239,2.600985222
1984,Sri Lanka,6043474843.0,5.099146558,16.63825375
1984,Syrian Arab Republic,19195414013.0,-7.610630212,9.229518195
1984,Tajikistan,4407068380.0,2.500033543,11.18745334
1984,Thailand,41797647776.0,5.752430251,0.86489843
1984,Timor-Leste,1236354422.0,4.942936305,4.843521556
1984,Turkiye,59937602180.0,6.712015712,48.39232313
1984,United Arab Emirates,41807954236.0,4.01695128,2.080245139
1984,Uzbekistan,36471688434.0,4.420479188,12.17375952
1984,Viet Nam,115503000000.0,6.382217698,5.772232768
1984,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1985,Afghanistan,7652785670.0,4.74796003,6.124619936
1985,Armenia,6898248878.0,3.515202551,126.8455368
1985,Azerbaijan,29420997153.0,4.000604339,108.1802041
1985,Bahrain,3651861702.0,-4.758268538,-2.635969303
1985,Bangladesh,22278423077.0,3.342014654,6.27939513
1985,Bhutan,163288815.3,4.028533,1.882012305
1985,Brunei Darussalam,3523532486.0,-1.49074908,2.353215284
1985,Cambodia,8072454717.0,5.600001174,4.398758198
1985,China,309836000000.0,13.43067752,4.773168146
1985,Cyprus,2430411900.0,4.882540773,5.034453664
1985,Georgia,9834973348.0,4.94165542,12.66676181
1985,India,232512000000.0,5.254299223,5.556424232
1985,Indonesia,85289488375.0,2.463054187,4.724536157
1985,"Iran, Islamic Rep.",180184000000.0,1.867649933,4.389340957
1985,Iraq,48425161290.0,1.453896262,32.55338283
1985,Israel,178264000000.0,5.254969835,309.9316992
1985,Japan,1427020000000.0,5.159807905,2.032277346
1985,Jordan,4993601520.0,-2.706947165,2.985074627
1985,Kazakhstan,100142000000.0,2.88125,82.35942488
1985,"Korea, Rep.",101296000000.0,7.838864022,2.459108792
1985,Kuwait,21445970614.0,4.153980922,1.490321814
1985,Kyrgyz Republic,4463041023.0,2.192187936,10.20763482
1985,Lao PDR,2366666616.0,5.069963947,16.89769908
1985,Lebanon,25698059776.0,3.80501052,31.6503076
1985,Malaysia,31199633353.0,-1.025250253,0.346458791
1985,Maldives,127190758.0,5.991783374,4.888363683
1985,Mongolia,2186505475.0,5.712872261,21.93483208
1985,Myanmar,1478908160.0,2.851000239,6.807566558
1985,Nepal,2619913956.0,6.144905237,8.052641266
1985,Oman,10005645420.0,14.00719711,2.111150506
1985,Pakistan,31144920844.0,7.592114699,5.614839218
1985,Philippines,34961486348.0,-6.858377209,23.10310718
1985,Qatar,6153296456.0,7.927137935,1.912568307
1985,Saudi Arabia,103898000000.0,-9.794502265,-3.058768729
1985,Singapore,19156532746.0,-0.62270165,0.480122911
1985,Sri Lanka,5978460972.0,4.999406369,1.481180122
1985,Syrian Arab Republic,21203821656.0,9.350807332,17.25293132
1985,Tajikistan,4407068380.0,2.500033543,11.18745334
1985,Thailand,38900711333.0,4.647240357,2.431731234
1985,Timor-Leste,1236354422.0,4.942936305,4.843521556
1985,Turkiye,67232758621.0,4.241335716,44.96173015
1985,United Arab Emirates,40603650232.0,-3.594476517,2.080245139
1985,Uzbekistan,36471688434.0,4.420479188,12.17375952
1985,Viet Nam,14094687821.0,3.805855668,5.772232768
1985,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1986,Afghanistan,7652785670.0,4.74796003,6.124619936
1986,Armenia,6898248878.0,3.515202551,126.8455368
1986,Azerbaijan,29420997153.0,4.000604339,108.1802041
1986,Bahrain,3052393617.0,1.182993916,-2.296093214
1986,Bangladesh,21774033333.0,4.173382559,6.27939513
1986,Bhutan,191218115.5,11.3921976,9.964476021
1986,Brunei Darussalam,2358574403.0,-2.715469953,1.781242886
1986,Cambodia,8072454717.0,5.600001174,4.398758198
1986,China,300514000000.0,8.949961764,4.773168146
1986,Cyprus,3090734463.0,3.703950289,1.21836926
1986,Georgia,9834973348.0,-8.175275891,12.66676181
1986,India,248986000000.0,4.776564168,8.729720727
1986,Indonesia,79954072545.0,5.769230769,5.822666962
1986,"Iran, Islamic Rep.",209095000000.0,-9.784905578,18.42900302
1986,Iraq,47264516129.0,4.647590574,32.55338283
1986,Israel,178264000000.0,5.254969835,47.88851351
1986,Japan,2120080000000.0,3.294047613,0.595586799
1986,Jordan,6402050485.0,5.504634251,5.772380507
1986,Kazakhstan,100142000000.0,2.88125,82.35942488
1986,"Korea, Rep.",116836000000.0,11.3272612,2.749980961
1986,Kuwait,17903989745.0,4.153980922,0.95360674
1986,Kyrgyz Republic,4463041023.0,2.192187936,10.20763482
1986,Lao PDR,1776842097.0,4.885133263,16.89769908
1986,Lebanon,25698059776.0,3.80501052,31.6503076
1986,Malaysia,27734111400.0,1.240594928,0.737002855
1986,Maldives,141882254.2,5.991783374,9.722193277
1986,Mongolia,2896178867.0,9.374994513,21.93483208
1986,Myanmar,1582873764.0,-1.057348757,9.3254619
1986,Nepal,2850782093.0,4.565650546,18.99894955
1986,Oman,7324167369.0,2.002159783,2.111150506
1986,Pakistan,31899070056.0,5.501653664,3.506414248
1986,Philippines,33987207295.0,3.51068403,1.148137777
1986,Qatar,5053021951.0,7.927137935,0.757575758
1986,Saudi Arabia,86962013011.0,17.01274626,-3.203331465
1986,Singapore,18586746057.0,1.342810414,-1.385703364
1986,Sri Lanka,6405210564.0,4.355546917,7.976361936
1986,Syrian Arab Republic,25460636943.0,-7.952928955,36.06349206
1986,Tajikistan,4407068380.0,3.499999873,11.18745334
1986,Thailand,43096773981.0,5.533827767,1.841675968
1986,Timor-Leste,1236354422.0,4.942936305,4.843521556
1986,Turkiye,75673037037.0,7.012031111,34.61007597
1986,United Arab Emirates,33943612095.0,-14.95813656,2.080245139
1986,Uzbekistan,36471688434.0,4.420479188,12.17375952
1986,Viet Nam,26336616250.0,2.789291575,5.772232768
1986,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1987,Afghanistan,7652785670.0,4.74796003,6.124619936
1987,Armenia,6898248878.0,3.515202551,126.8455368
1987,Azerbaijan,29420997153.0,4.000604339,108.1802041
1987,Bahrain,3392021011.0,10.39900933,-1.745001754
1987,Bangladesh,24298032258.0,3.772401853,9.874696091
1987,Bhutan,242742766.4,29.05432385,6.331771927
1987,Brunei Darussalam,2754485672.0,2.009129814,1.246854906
1987,Cambodia,8072454717.0,5.600001174,4.398758198
1987,China,327089000000.0,11.65742779,7.233835531
1987,Cyprus,3704813886.0,7.065250813,2.791666667
1987,Georgia,9834973348.0,1.282042846,12.66676181
1987,India,279034000000.0,3.965355635,8.801125813
1987,Indonesia,75929617558.0,5.0,9.278656132
1987,"Iran, Islamic Rep.",134010000000.0,-0.172107688,28.57142857
1987,Iraq,56774193548.0,9.305281393,32.55338283
1987,Israel,178264000000.0,5.254969835,19.07481439
1987,Japan,2580750000000.0,4.648861398,0.126176842
1987,Jordan,6756209762.0,2.323274371,-0.2
1987,Kazakhstan,100142000000.0,2.88125,82.35942488
1987,"Korea, Rep.",147949000000.0,12.72369212,3.049660771
1987,Kuwait,22368704134.0,4.153980922,0.654844692
1987,Kyrgyz Republic,4463041023.0,3.299968372,10.20763482
1987,Lao PDR,1087273104.0,-1.425792383,16.89769908
1987,Lebanon,25698059776.0,3.80501052,31.6503076
1987,Malaysia,32181210158.0,5.191932113,0.290007909
1987,Maldives,141223029.4,5.991783374,9.704072329
1987,Mongolia,3020611600.0,3.458648471,21.93483208
1987,Myanmar,1562448083.0,-4.005631786,24.76
1987,Nepal,2957255380.0,1.695618266,10.75032804
1987,Oman,7811183095.0,-3.440784167,2.111150506
1987,Pakistan,33351529275.0,6.452343025,4.681218546
1987,Philippines,37791488666.0,4.361809673,4.069767442
1987,Qatar,5446428681.0,7.927137935,2.68528464
1987,Saudi Arabia,85695941760.0,-6.632496015,-1.547116737
1987,Singapore,20919215578.0,10.79793247,0.523306522
1987,Sri Lanka,6682167120.0,1.725610693,7.717165606
1987,Syrian Arab Republic,32538089172.0,1.682282346,59.48436771
1987,Tajikistan,4407068380.0,-1.200000045,11.18745334
1987,Thailand,50535446555.0,9.518946022,2.466461128
1987,Timor-Leste,1236354422.0,4.942936305,4.843521556
1987,Turkiye,87190081680.0,9.485538842,38.85584348
1987,United Arab Emirates,36384908744.0,3.381981709,2.080245139
1987,Uzbekistan,36471688434.0,4.420479188,12.17375952
1987,Viet Nam,36658108850.0,3.583469631,5.772232768
1987,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1988,Afghanistan,7652785670.0,4.74796003,6.124619936
1988,Armenia,6898248878.0,3.515202551,126.8455368
1988,Azerbaijan,29420997153.0,4.000604339,108.1802041
1988,Bahrain,3702393617.0,6.999991649,0.303435966
1988,Bangladesh,26579005558.0,2.416256856,7.412765957
1988,Bhutan,272298066.5,4.767373021,10.09671376
1988,Brunei Darussalam,2690684125.0,1.097367166,1.192842942
1988,Cambodia,8072454717.0,5.600001174,4.398758198
1988,China,407845000000.0,11.22259498,18.81181794
1988,Cyprus,4278792597.0,8.646777844,3.429266315
1988,Georgia,9834973348.0,5.55555808,12.66676181
1988,India,296590000000.0,9.627782916,9.383471862
1988,Indonesia,84300174486.0,5.627705628,8.045367151
1988,"Iran, Islamic Rep.",123058000000.0,-6.08199662,28.67063492
1988,Iraq,62684516129.0,-0.019036937,32.55338283
1988,Israel,178264000000.0,5.254969835,16.4028777
1988,Japan,3125720000000.0,6.661636522,0.67855758
1988,Jordan,6277451829.0,1.462169823,6.613226453
1988,Kazakhstan,100142000000.0,2.88125,82.35942488
1988,"Korea, Rep.",199591000000.0,11.98771556,7.146097737
1988,Kuwait,20690322153.0,4.153980922,1.46813288
1988,Kyrgyz Republic,4463041023.0,13.20003006,10.20763482
1988,Lao PDR,598961269.3,-2.010201053,16.89769908
1988,Lebanon,3313540068.0,3.80501052,31.6503076
1988,Malaysia,35272109220.0,9.937719677,2.556519453
1988,Maldives,168514513.4,5.991783374,6.456360268
1988,Mongolia,3204461567.0,5.107972312,21.93483208
1988,Myanmar,1541088317.0,-11.35243948,16.04280218
1988,Nepal,3487009748.0,7.696808711,8.983003382
1988,Oman,8386215865.0,5.964027648,2.111150506
1988,Pakistan,38472742808.0,7.62527878,8.837937018
1988,Philippines,43152128959.0,6.696931105,13.86006917
1988,Qatar,6038187033.0,7.927137935,4.60251046
1988,Saudi Arabia,88256162069.0,13.10931294,0.907563025
1988,Singapore,25371462488.0,11.26359213,1.523185192
1988,Sri Lanka,6978371581.0,2.472685038,13.9915489
1988,Syrian Arab Republic,16574342984.0,18.0111401,34.56221198
1988,Tajikistan,4407068380.0,13.90000109,11.18745334
1988,Thailand,61667253471.0,13.28811407,3.862730747
1988,Timor-Leste,1236354422.0,4.942936305,4.843521556
1988,Turkiye,90875175809.0,2.320736794,68.80964338
1988,United Arab Emirates,36275674203.0,-2.618907704,2.080245139
1988,Uzbekistan,36471688434.0,9.138582275,12.17375952
1988,Viet Nam,25423812649.0,5.135011672,5.772232768
1988,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1989,Afghanistan,7652785670.0,4.74796003,6.124619936
1989,Armenia,6898248878.0,3.515202551,126.8455368
1989,Azerbaijan,29420997153.0,4.000604339,108.1802041
1989,Bahrain,3863563830.0,0.364007138,1.485897322
1989,Bangladesh,28781715189.0,2.836582129,6.045479756
1989,Bhutan,264798626.2,7.355567318,8.779837189
1989,Brunei Darussalam,2985532273.0,-1.074178573,1.304300371
1989,Cambodia,8072454717.0,5.600001174,4.398758198
1989,China,456289000000.0,4.206334355,18.24563836
1989,Cyprus,4563482604.0,7.947425532,3.765480483
1989,Georgia,9834973348.0,-7.195201895,12.66676181
1989,India,296042000000.0,5.947343332,7.074280029
1989,Indonesia,94451427877.0,7.786885246,6.415539635
1989,"Iran, Islamic Rep.",120496000000.0,6.132115677,22.34965305
1989,Iraq,65831935484.0,-3.118535214,32.55338283
1989,Israel,178264000000.0,5.254969835,20.35434693
1989,Japan,3109460000000.0,4.925785413,2.272289621
1989,Jordan,4221373674.0,-10.72921928,25.7127193
1989,Kazakhstan,100142000000.0,2.88125,82.35942488
1989,"Korea, Rep.",246929000000.0,7.072893605,5.700165446
1989,Kuwait,24313855653.0,4.153980922,3.342033591
1989,Kyrgyz Republic,4463041023.0,2.789750939,10.20763482
1989,Lao PDR,714046821.1,14.19063663,61.33259651
1989,Lebanon,2717998688.0,-42.45111822,31.6503076
1989,Malaysia,38847965293.0,9.059600867,2.813200897
1989,Maldives,189514434.2,5.991783374,7.165858895
1989,Mongolia,3576966800.0,4.178195743,21.93483208
1989,Myanmar,2013448240.0,3.695297423,27.19852645
1989,Nepal,3525225833.0,4.329647933,8.846886912
1989,Oman,9372171651.0,11.75686184,2.111150506
1989,Pakistan,40171106279.0,4.959768894,7.844264737
1989,Philippines,48513773721.0,6.183918203,12.24299065
1989,Qatar,6487912088.0,7.927137935,3.3
1989,Saudi Arabia,95344352824.0,-0.503015881,1.032644903
1989,Singapore,30465364739.0,10.15882864,2.345456272
1989,Sri Lanka,6987267684.0,2.299301412,11.56753609
1989,Syrian Arab Republic,18609532294.0,-13.64728218,11.39921722
1989,Tajikistan,4407068380.0,-6.500000664,11.18745334
1989,Thailand,72250748100.0,12.19050599,5.35546508
1989,Timor-Leste,1236354422.0,4.942936305,4.843521556
1989,Turkiye,107127000000.0,0.290244069,63.27255249
1989,United Arab Emirates,41464995914.0,12.33789128,2.080245139
1989,Uzbekistan,36471688434.0,3.091293973,12.17375952
1989,Viet Nam,6293304975.0,7.364512894,5.772232768
1989,"Yemen, Rep.",20874604448.0,1.861577367,17.49567681
1990,Afghanistan,7652785670.0,4.74796003,6.124619936
1990,Armenia,2256863449.0,3.515202551,126.8455368
1990,Azerbaijan,8884848485.0,4.000604339,108.1802041
1990,Bahrain,4229787234.0,4.437997176,0.929335437
1990,Bangladesh,31598340778.0,5.622258162,6.12671847
1990,Bhutan,287765007.1,10.38311792,10.01183832
1990,Brunei Darussalam,3520487627.0,1.089420535,2.138662932
1990,Cambodia,8072454717.0,5.600001174,4.398758198
1990,China,394566000000.0,3.920251368,3.052290121
1990,Cyprus,5591130218.0,7.403999507,4.502054629
1990,Georgia,7500000000.0,-14.7882259,12.66676181
1990,India,320979000000.0,5.533454561,8.971232503
1990,Indonesia,106141000000.0,7.224334601,7.819191447
1990,"Iran, Islamic Rep.",124813000000.0,13.59492644,7.627674938
1990,Iraq,180408000000.0,57.81782834,32.55338283
1990,Israel,178264000000.0,5.254969835,17.18589524
1990,Japan,3185900000000.0,4.840929057,3.078516287
1990,Jordan,4160087508.0,-0.275903906,16.19213756
1990,Kazakhstan,26932016270.0,2.88125,82.35942488
1990,"Korea, Rep.",283366000000.0,9.877552502,8.573272257
1990,Kuwait,18427777778.0,4.153980922,9.833635315
1990,Kyrgyz Republic,2675000000.0,5.702796633,10.20763482
1990,Lao PDR,865559879.4,6.704578691,35.64298297
1990,Lebanon,2838485354.0,26.53316009,31.6503076
1990,Malaysia,44024585240.0,9.008527138,2.617801047
1990,Maldives,215043969.8,5.991783374,3.649911977
1990,Mongolia,2560785660.0,-3.184460178,21.93483208
1990,Myanmar,2115193503.0,2.816933273,17.62677503
1990,Nepal,3627560282.0,4.635036347,8.239700375
1990,Oman,11685045514.0,-0.130425738,2.111150506
1990,Pakistan,40010423970.0,4.458586815,9.052131553
1990,Philippines,50508286642.0,3.082672529,12.17735221
1990,Qatar,7360439423.0,7.927137935,3.000968054
1990,Saudi Arabia,117630000000.0,15.19342589,2.077151335
1990,Singapore,36144336769.0,9.820899557,3.460753387
1990,Sri Lanka,8032551173.0,6.399995311,21.49525205
1990,Syrian Arab Republic,23904498886.0,3.739555902,19.39686722
1990,Tajikistan,2629395066.0,-0.599999631,11.18745334
1990,Thailand,85343190719.0,11.16716344,5.863994744
1990,Timor-Leste,1236354422.0,4.942936305,4.843521556
1990,Turkiye,150656000000.0,9.266146671,60.30386913
1990,United Arab Emirates,50701443748.0,18.32798553,2.080245139
1990,Uzbekistan,13360607991.0,1.600000006,12.17375952
1990,Viet Nam,6471740806.0,5.100918139,5.772232768
1990,"Yemen, Rep.",12643821569.0,1.861577367,17.49567681
1991,Afghanistan,7652785670.0,4.74796003,6.124619936
1991,Armenia,2069870130.0,-11.69999848,126.8455368
1991,Azerbaijan,5344000000.0,-0.700000176,108.1802041
1991,Bahrain,4616223404.0,11.22999878,0.764419736
1991,Bangladesh,30957483950.0,3.485227816,6.357364123
1991,Bhutan,240294286.0,-0.407875687,12.27517294
1991,Brunei Darussalam,3701774189.0,3.145941362,1.6
1991,Cambodia,8072454717.0,5.600001174,4.398758198
1991,China,413375000000.0,9.262786084,3.556685652
1991,Cyprus,5770197348.0,0.739501202,5.035274388
1991,Georgia,6400000000.0,-21.10000073,12.66676181
1991,India,270105000000.0,1.056831435,13.87024618
1991,Indonesia,116622000000.0,6.77581744,9.419058277
1991,"Iran, Islamic Rep.",177651000000.0,12.71614844,17.12856794
1991,Iraq,407796349.7,-64.04710697,180.952381
1991,Israel,178264000000.0,5.254969835,19.13526147
1991,Japan,3648070000000.0,3.523357235,3.251438488
1991,Jordan,4344467193.0,1.608531067,8.155495979
1991,Kazakhstan,24923076923.0,-11.0,82.35942488
1991,"Korea, Rep.",330647000000.0,10.77805613,9.332790482
1991,Kuwait,11009993703.0,4.153980922,9.058188362
1991,Kyrgyz Republic,2569444444.0,-7.943925227,10.20763482
1991,Lao PDR,1028087972.0,4.296563641,13.44155844
1991,Lebanon,4690415093.0,49.44737918,31.6503076
1991,Malaysia,49143148094.0,9.545467414,4.358333333
1991,Maldives,244396761.9,5.991783374,14.71367703
1991,Mongolia,2379018326.0,-8.693544731,21.93483208
1991,Myanmar,2069832687.0,-0.650616908,32.27203829
1991,Nepal,3921476085.0,6.368150397,15.55745293
1991,Oman,11341482445.0,6.074077908,2.111150506
1991,Pakistan,45625336680.0,5.061567759,11.79127034
1991,Philippines,51784144943.0,-0.436390081,19.26145853
1991,Qatar,6883516484.0,7.927137935,4.417293233
1991,Saudi Arabia,132223000000.0,15.00788025,4.861111111
1991,Singapore,45466164978.0,6.68839754,3.425701731
1991,Sri Lanka,9000362582.0,4.599987244,12.18563072
1991,Syrian Arab Republic,27756258352.0,7.666468187,9.0
1991,Tajikistan,2536585366.0,-7.099999096,11.18745334
1991,Thailand,98234714971.0,8.558260321,5.709852599
1991,Timor-Leste,1236354422.0,4.942936305,4.843521556
1991,Turkiye,151035000000.0,0.720279036,65.97856799
1991,United Arab Emirates,51552165622.0,0.860081946,2.080245139
1991,Uzbekistan,13677622222.0,-0.492000005,12.17375952
1991,Viet Nam,9613369520.0,5.960843932,5.772232768
1991,"Yemen, Rep.",14665445462.0,6.29349386,36.0
1992,Afghanistan,7652785670.0,4.74796003,6.124619936
1992,Armenia,1272835453.0,-41.80000275,126.8455368
1992,Azerbaijan,444658671.6,-22.60000033,-10.63009716
1992,Bahrain,4751063830.0,6.689998367,-0.172413793
1992,Bangladesh,31708874594.0,5.44268555,3.634076918
1992,Bhutan,240233531.2,4.600891432,15.97521736
1992,Brunei Darussalam,4183632940.0,4.758580846,1.279527559
1992,Cambodia,8072454717.0,5.600001174,4.398758198
1992,China,493137000000.0,14.22452959,6.35398134
1992,Cyprus,6912150456.0,9.399999016,6.510219531
1992,Georgia,3730000000.0,-44.89999946,12.66676181
1992,India,288208000000.0,5.48239602,11.78781704
1992,Indonesia,128027000000.0,6.497506519,7.52351717
1992,"Iran, Islamic Rep.",177651000000.0,3.297981919,25.80772262
1992,Iraq,553671957.7,32.5922112,83.61581921
1992,Israel,178264000000.0,5.254969835,12.01569397
1992,Japan,3980700000000.0,0.900586066,1.760283061
